planner_item_id	peq_item_id	item_name	material	idfile	color	item_type
982	2560	Bloodclaw Dagger	0	IT10650	4278190080	2
984	2561	Bloodclaw Rapier	0	IT20	4278190080	2
981	2563	Bloodclaw Battle Axe	0	IT60	4278190080	0
985	2565	Bloodclaw Scimitar	0	IT41	0	0
12167	2566	Bloodclaw Mace	0	IT7	4278190080	3
983	2567	Bloodclaw Long Sword	0	IT1	0	0
9343	2568	Staff of the Moribund Spirits	0	IT8	0	4
3543	2569	Forlorn Totem of Rolfron Zek	0	IT67	0	255
6060	2570	Mantle of the Elder Serpent	0	IT63	0	10
7199	2571	Prowling Leopard Leggings	1	IT63	0	10
7570	2572	Robe of the Great Panda	16	IT63	7895160	10
441	2573	Astral Cloak of the Titans	0	IT63	0	10
8089	2574	Scaled Robe of the Elder Serpent	16	IT63	2647080	10
442	2575	Astral Leggings of the Titans	1	IT63	0	10
9251	2578	Spirit Reaver	0	IT120	0	0
1200	2579	Braid of Golden Hair	0	IT61	0	0
6910	2580	Petrified Heartwood Flamberge	0	IT183	0	1
4057	2581	Golden Leaf Earring	0	IT63	0	10
7999	2582	Sap Encrusted Branch	0	IT75	0	3
7449	2583	Researcher's Badge	0	IT63	0	10
5872	2584	Live Enchanted Rat: Jar 1	0	IT63	0	255
5873	2585	Live Enchanted Rat: Jar 2	0	IT63	0	255
5874	2586	Live Enchanted Rat: Jar 3	0	IT63	0	255
6843	2600	Patch Hide Skullcap	1	IT63	0	10
6839	2601	Patch Hide Mask	0	IT63	0	10
6837	2602	Patch Hide Collar	0	IT63	0	10
6842	2603	Patch Hide Shoulder Guard	0	IT63	0	10
6834	2604	Patch Hide Ab Guard	0	IT63	0	10
6836	2605	Patch Hide Bracers	1	IT63	0	10
6838	2606	Patch Hide Gloves	1	IT63	0	10
6841	2607	Patch Hide Sandal	0	IT63	0	10
6835	2608	Patch Hide Arm Guards	0	IT63	0	10
6840	2609	Patch Hide Poncho	0	IT63	0	10
2218	2610	Custom Frostreaver's Velium Crown	0	IT240	0	10
2215	2611	Custom Crown of the Kromzek Kings	0	IT240	0	10
2213	2612	Custom Cowl of Mortality	0	IT240	1315860	10
6008	2631	Malevolence	0	IT169	0	3
929	2635	Blood Crusted Dirk	0	IT5	0	2
931	2638	Blood Crusted Leather Boots	1	IT63	0	10
930	2639	Blood Crusted Kobold Mace	0	IT7	0	3
934	2640	Blood Crusted Whip	0	IT61	0	0
932	2642	Blood Crusted Leather Bracer	1	IT63	0	10
10423	2643	Vial of Drachnid Blood	0	IT63	0	255
660	2644	Beholder Optic Fluid	0	IT63	0	255
2119	2659	Crystalized Web Silk	0	IT63	0	255
10683	2671	Withered Manisi Leaf	0	IT403	0	255
8902	2688	Small Manisi Plant	0	IT63	0	255
8181	2694	Seal of Vegalys	0	IT63	0	255
6586	2697	Oakwynd	0	IT4	0	5
3062	2698	Essence Lens	0	IT67	0	255
3063	2699	Essence Mace	0	IT19	0	3
3060	2700	Essence Blade	0	IT164	0	0
8119	2701	Scintillating Bracer of Protection	3	IT63	4283456597	10
10010	2702	Transparent Mask	0	IT63	4278190080	10
4214	2703	Griffon Wing Spauldors	0	IT63	0	10
6891	2704	Pegasus-Hide Belt	0	IT63	0	10
6433	2705	Nature Walker's Mantle	0	IT63	0	10
2548	2706	Drake-Hide Mask	0	IT63	0	10
6078	2707	Mask of Empowerment	0	IT63	0	10
2547	2708	Drake-Hide Amice	0	IT63	0	10
7621	2709	Rotted Griffon-Hide Wrist Guard	0	IT63	0	10
9126	2710	Songweaver's Mantle	0	IT63	4278190080	10
6098	2711	Mask of the Songbird	0	IT63	0	10
9204	2712	Sphinx-Hide Mantle	0	IT63	0	10
2779	2713	Elder Shaman's Ceremonial Bracelet	0	IT63	0	10
2727	2714	Earthshaker's Mantle	0	IT63	0	10
9274	2715	Spiroc Healer's Cloak	0	IT63	4278190080	10
3818	2716	Girdle of Faith	0	IT63	0	10
1382	2719	Burynai Hide Cap	1	IT63	0	10
1390	2720	Burynai Hide Tunic	1	IT63	0	10
1389	2721	Burynai Hide Sleeves	1	IT63	0	10
1381	2722	Burynai Hide Bracelets	1	IT63	0	10
1385	2723	Burynai Hide Gloves	1	IT63	0	10
1387	2724	Burynai Hide Pants	1	IT63	0	10
1380	2725	Burynai Hide Boots	1	IT63	0	10
1383	2726	Burynai Hide Choker	0	IT63	0	10
1386	2727	Burynai Hide Mask	0	IT63	0	10
1388	2728	Burynai Hide Shoulder Pads	0	IT63	0	10
1384	2729	Burynai Hide Cloak	0	IT63	0	10
9177	2731	Spectral Shroud	0	IT63	0	10
6094	2732	Mask of the Eight Eyes	0	IT63	0	10
2589	2733	Drolvarg Mantle	0	IT63	0	10
8009	2734	Sarnak-Hide Mask	0	IT63	0	10
3657	2735	Fungus Covered Scale Tunic	7	IT63	13158625	10
5751	2736	Larrikan's Mask	0	IT63	0	10
6364	2737	Mucilaginous Girdle	0	IT63	0	10
6082	2738	Mask of Obtenebration	0	IT63	0	10
8033	2739	Sarnak Hide Girdle	0	IT63	0	10
8554	2740	Silken Cat-fur Girdle	0	IT63	0	10
4653	2741	Iksar Hide Mask	0	IT63	0	10
1240	2742	Brell's Girdle	0	IT63	0	10
9595	2743	Talisen, Bow of the Trailblazer	0	IT4	65793	5
7517	2744	Ring of the Frost Spiders	0	IT68	0	10
10393	2745	Venomous Axe of the Velium Brood	0	IT9	0	0
8575	2746	Silver Chitin Hand Wraps	0	IT63	0	10
8576	2747	Silver Chitin Wristband	18	IT63	0	10
3064	2748	Essence Pearl	0	IT63	0	255
3065	2842	Essence Ring	0	IT63	0	10
9787	2883	The Prime Healer's Bulwark	19	IT63	5263560	10
10620	2900	White Wolf-hide Girdle	0	IT63	4278190080	10
627	2902	Bear-hide Cape	0	IT63	0	10
626	2903	Bear-hide Boots	1	IT63	0	10
625	2904	Bear-hide Belt	0	IT63	0	10
10694	2905	Wolf-hide Cape	0	IT63	0	10
10693	2906	Wolf-hide Boots	1	IT63	0	10
10692	2907	Wolf-hide Belt	0	IT63	0	10
7049	2912	Polar Bear Cloak	0	IT63	0	10
6026	2913	Mammoth Hide Cloak	0	IT63	0	10
8132	2914	Scouts Cape	0	IT63	0	10
1722	2915	Cloak of Jaggedpine	0	IT63	0	10
680	2916	Belt of the Pine	0	IT63	0	10
673	2917	Belt of Tranquility	0	IT63	0	10
672	2918	Belt of Iniquity	0	IT63	0	10
675	2919	Belt of Virtue	0	IT63	0	10
665	2920	Belt of Concordance	0	IT63	0	10
666	2921	Belt of Contention	0	IT63	0	10
674	2922	Belt of Transience	0	IT63	0	10
10610	2923	White Satin Gloves	0	IT63	0	10
10545	2924	Weight of the Gods	0	IT63	0	10
3261	2980	Field Plate Helm	3	IT63	0	10
3259	2981	Field Plate Girdle	0	IT63	0	10
3258	2982	Field Plate Gauntlets	3	IT63	0	10
3254	2983	Field Plate Boots	3	IT63	10855845	10
3262	2984	Field Plate Pauldron	0	IT63	0	10
3256	2985	Field Plate Cloak	0	IT63	10855845	10
3263	2986	Field Plate Vambraces	3	IT63	0	10
3255	2987	Field Plate Bracers	3	IT63	0	10
3260	2989	Field Plate Greaves	3	IT63	0	10
3253	2990	Field Breastplate	3	IT63	0	10
3264	2991	Field Plate Visor	0	IT63	0	10
3257	2992	Field Plate Collar	0	IT63	0	10
10968	3000	Zaharn's Coronet	2	IT63	0	10
1562	3001	Chain Coif	2	IT63	0	10
5173	3002	Iron Mask	0	IT63	0	10
1575	3003	Chainmail Neckguard	0	IT63	0	10
1569	3004	Chainmail Coat	2	IT63	0	10
1573	3005	Chainmail Mantle	0	IT63	0	10
1567	3006	Chainmail Cape	0	IT63	0	10
1578	3007	Chainmail Skirt	0	IT63	0	10
5160	3008	Iron Armplates	2	IT63	0	10
1565	3009	Chainmail Bracelet	2	IT63	0	10
1572	3010	Chainmail Gloves	2	IT63	0	10
5172	3011	Iron Legplates	2	IT63	0	10
5161	3012	Iron Boots	2	IT63	0	10
8818	3013	Small Chain Coif	2	IT63	0	10
8880	3014	Small Iron Mask	0	IT63	0	10
8831	3015	Small Chainmail Neckguard	0	IT63	0	10
8825	3016	Small Chainmail Coat	2	IT63	0	10
8829	3017	Small Chainmail Mantle	0	IT63	0	10
8823	3018	Small Chainmail Cape	0	IT63	0	10
8819	3019	Small Chainmail Belt	0	IT63	0	10
8877	3020	Small Iron Armplates	2	IT63	0	10
8821	3021	Small Chainmail Bracelet	2	IT63	0	10
8828	3022	Small Chainmail Gloves	2	IT63	0	10
8879	3023	Small Iron Legplates	2	IT63	0	10
8878	3024	Small Iron Boots	2	IT63	0	10
5530	3025	Large Chain Coif	2	IT63	0	10
5594	3026	Large Iron Mask	0	IT63	0	10
5543	3027	Large Chainmail Neckguard	0	IT63	0	10
5537	3028	Large Chainmail Coat	2	IT63	0	10
5541	3029	Large Chainmail Mantle	0	IT63	0	10
5535	3030	Large Chainmail Cape	0	IT63	0	10
5531	3031	Large Chainmail Belt	0	IT63	0	10
5591	3032	Large Iron Armplates	2	IT63	0	10
5533	3033	Large Chainmail Bracelet	2	IT63	0	10
5540	3034	Large Chainmail Gloves	2	IT63	0	10
5593	3035	Large Iron Legplates	2	IT63	0	10
5592	3036	Large Iron Boots	2	IT63	0	10
4229	3041	Grotesque Mask	0	IT63	3289650	10
829	3042	Blackened Iron Collar	0	IT63	3289650	10
834	3043	Blackened Iron Mail	2	IT63	3289650	10
835	3044	Blackened Iron Spaulder	0	IT63	3289650	10
8742	3045	Sleek Black Cape	0	IT63	3289650	10
836	3046	Blackened Iron Waistband	0	IT63	3289650	10
825	3047	Blackened Iron Armplates	2	IT63	3289650	10
828	3048	Blackened Iron Bracers	2	IT63	3289650	10
832	3049	Blackened Iron Gloves	2	IT63	3289650	10
833	3050	Blackened Iron Legplates	2	IT63	3289650	10
827	3051	Blackened Iron Boots	2	IT63	3289650	10
539	3053	Banded Helm	2	IT63	0	10
543	3054	Banded Mask	0	IT63	0	10
538	3055	Banded Gorget	0	IT63	0	10
541	3056	Banded Mail	2	IT63	0	10
542	3057	Banded Mantle	0	IT63	0	10
536	3058	Banded Cloak	0	IT63	0	10
533	3059	Banded Belt	0	IT63	0	10
545	3060	Banded Sleeves	2	IT63	0	10
535	3061	Banded Bracer	2	IT63	0	10
537	3062	Banded Gauntlets	2	IT63	0	10
540	3063	Banded Leggings	2	IT63	0	10
534	3064	Banded Boots	2	IT63	0	10
8776	3065	Small Banded Helm	2	IT63	0	10
8780	3066	Small Banded Mask	0	IT63	0	10
8775	3067	Small Banded Gorget	0	IT63	0	10
8778	3068	Small Banded Mail	2	IT63	0	10
8779	3069	Small Banded Mantle	0	IT63	0	10
8773	3070	Small Banded Cloak	0	IT63	0	10
8770	3071	Small Banded Belt	0	IT63	0	10
8781	3072	Small Banded Sleeves	2	IT63	0	10
8772	3073	Small Banded Bracer	2	IT63	0	10
8774	3074	Small Banded Gauntlets	2	IT63	0	10
8777	3075	Small Banded Leggings	2	IT63	0	10
8771	3076	Small Banded Boots	2	IT63	0	10
5489	3077	Large Banded Helm	2	IT63	0	10
5493	3078	Large Banded Mask	0	IT63	0	10
5488	3079	Large Banded Gorget	0	IT63	0	10
5491	3080	Large Banded Mail	2	IT63	0	10
5492	3081	Large Banded Mantle	0	IT63	0	10
5486	3082	Large Banded Cloak	0	IT63	0	10
5483	3083	Large Banded Belt	0	IT63	0	10
5494	3084	Large Banded Sleeves	2	IT63	0	10
5485	3085	Large Banded Bracer	2	IT63	0	10
5490	3087	Large Banded Leggings	2	IT63	0	10
5484	3088	Large Banded Boots	2	IT63	0	10
5487	3089	Large Banded Gauntlets	2	IT63	0	10
992	3090	Bloodforge Helm	2	IT63	4785921	10
994	3091	Bloodforge Mail	2	IT63	3289650	10
987	3092	Bloodforge Armplates	2	IT63	3289650	10
989	3093	Bloodforge Bracers	2	IT63	4785921	10
990	3094	Bloodforge Gauntlets	3	IT63	4785921	10
993	3095	Bloodforge Legplates	2	IT63	3289650	10
988	3096	Bloodforge Boots	3	IT63	4785921	10
7450	3097	Reserve Militia Tunic	2	IT63	14614569	10
5192	3099	Ivory Imbued Collar	0	IT63	3289650	10
7529	3101	Ringmail Coif	2	IT63	0	10
5182	3102	Iron Visor	0	IT63	0	10
7532	3103	Ringmail Neckguard	0	IT63	0	10
7528	3104	Ringmail Coat	2	IT63	0	10
7531	3105	Ringmail Mantle	0	IT63	0	10
7527	3106	Ringmail Cape	0	IT63	0	10
7534	3107	Ringmail Skirt	0	IT63	0	10
7535	3108	Ringmail Sleeves	2	IT63	0	10
7526	3109	Ringmail Bracelet	2	IT63	0	10
7530	3110	Ringmail Gloves	2	IT63	0	10
7533	3111	Ringmail Pants	2	IT63	0	10
7525	3112	Ringmail Boots	2	IT63	0	10
8976	3113	Small Ringmail Coif	2	IT63	0	10
8882	3114	Small Iron Visor	0	IT63	0	10
8979	3115	Small Ringmail Neckguard	0	IT63	0	10
8975	3116	Small Ringmail Coat	2	IT63	0	10
8978	3117	Small Ringmail Mantle	0	IT63	0	10
8974	3118	Small Ringmail Cape	0	IT63	0	10
8971	3119	Small Ringmail Belt	0	IT63	0	10
8981	3120	Small Ringmail Sleeves	2	IT63	0	10
8973	3121	Small Ringmail Bracelet	2	IT63	0	10
8977	3122	Small Ringmail Gloves	2	IT63	0	10
8980	3123	Small Ringmail Pants	2	IT63	0	10
8972	3124	Small Ringmail Boots	2	IT63	0	10
5683	3125	Large Ringmail Coif	2	IT63	0	10
5686	3127	Large Ringmail Neckguard	0	IT63	0	10
5682	3128	Large Ringmail Coat	2	IT63	0	10
5685	3129	Large Ringmail Mantle	0	IT63	0	10
5681	3130	Large Ringmail Cape	0	IT63	0	10
5678	3131	Large Ringmail Belt	0	IT63	0	10
5688	3132	Large Ringmail Sleeves	2	IT63	0	10
5680	3133	Large Ringmail Bracelet	2	IT63	0	10
5684	3134	Large Ringmail Gloves	2	IT63	0	10
5687	3135	Large Ringmail Pants	2	IT63	0	10
5679	3136	Large Ringmail Boots	2	IT63	0	10
2335	3140	Darkforge Helm	3	IT63	4785921	10
2332	3141	Darkforge Breastplate	3	IT63	3289650	10
2336	3142	Darkforge Vambraces	3	IT63	3289650	10
2331	3143	Darkforge Bracer	3	IT63	4785921	10
2333	3144	Darkforge Gauntlets	3	IT63	4785921	10
2334	3145	Darkforge Greaves	3	IT63	3289650	10
2330	3146	Darkforge Boots	3	IT63	4785921	10
8216	3147	Sejah Ghulam Bracer	0	IT63	0	10
4418	3150	Helm of Ro	3	IT63	0	10
1227	3151	Breastplate of Ro	3	IT63	0	10
10267	3152	Vambraces of Ro	3	IT63	0	10
1182	3153	Bracer of Ro	3	IT63	15969821	10
3708	3154	Gauntlets of Ro	3	IT63	15969821	10
4153	3155	Greaves of Ro	3	IT63	0	10
1112	3156	Boots of Ro	3	IT63	15969821	10
7319	3161	Ravenscale Coif	2	IT63	1973790	10
7322	3162	Ravenscale Mask	0	IT63	1973790	10
7323	3163	Ravenscale Neckguard	0	IT63	1973790	10
7317	3164	Ravenscale Chestguard	2	IT63	1973790	10
7324	3165	Ravenscale Shoulderpads	0	IT63	1973790	10
7318	3166	Ravenscale Cloak	0	IT63	1973790	10
7314	3167	Ravenscale Belt	0	IT63	1973790	10
7313	3168	Ravenscale Armguards	2	IT63	1973790	10
7316	3169	Ravenscale Bracer	2	IT63	1973790	10
7320	3170	Ravenscale Gloves	2	IT63	1973790	10
7321	3171	Ravenscale Leggings	2	IT63	1973790	10
7315	3172	Ravenscale Boots	2	IT63	1973790	10
5205	3181	Ivy Etched Helm	2	IT63	6598500	10
5208	3184	Ivy Etched Tunic	2	IT63	6598500	10
5207	3188	Ivy Etched Sleeves	2	IT63	6598500	10
5203	3189	Ivy Etched Bracer	2	IT63	6598500	10
5204	3190	Ivy Etched Gauntlets	2	IT63	6598500	10
5206	3191	Ivy Etched Leggings	2	IT63	6598500	10
5202	3192	Ivy Etched Boots	2	IT63	6598500	10
7428	3193	Reinforced Rhino Chest Guard	1	IT63	0	10
7426	3194	Reinforced Rhino Arm Guards	1	IT63	0	10
7432	3195	Reinforced Rhino Wrist Guard	1	IT63	0	10
7430	3196	Reinforced Rhino Leggings	1	IT63	0	10
7431	3197	Reinforced Rhino Skullcap	1	IT63	0	10
7429	3198	Reinforced Rhino Gloves	1	IT63	0	10
7427	3199	Reinforced Rhino Boots	1	IT63	0	10
8198	3200	Sebilite Scale Cap	7	IT63	13158655	10
8204	3201	Sebilite Scale Mask	0	IT63	13158655	10
8205	3202	Sebilite Scale Neckguard	0	IT63	13158655	10
8200	3203	Sebilite Scale Coat	7	IT63	13158655	10
8203	3204	Sebilite Scale Mantle	0	IT63	13158655	10
8199	3205	Sebilite Scale Cape	0	IT63	13158655	10
8195	3206	Sebilite Scale Belt	0	IT63	13158655	10
8206	3207	Sebilite Scale Vambraces	7	IT63	13158655	10
8197	3208	Sebilite Scale Bracelet	7	IT63	13158655	10
8201	3209	Sebilite Scale Gloves	7	IT63	13158655	10
8202	3210	Sebilite Scale Leggings	7	IT63	13158655	10
8196	3211	Sebilite Scale Boots	7	IT63	13158655	10
4317	3212	Hardened Clay Bracelet	2	IT63	0	10
5446	3213	Kylong War Helm	7	IT63	4592660	10
5441	3214	Kylong Chestplate	7	IT63	4592660	10
5439	3215	Kylong Arm Guards	7	IT63	4592660	10
5447	3216	Kylong Wrist Guards	7	IT63	4592660	10
5442	3217	Kylong Gauntlets	7	IT63	4592660	10
5443	3218	Kylong Greaves	7	IT63	4592660	10
5440	3219	Kylong Boots	7	IT63	4592660	10
5436	3250	Kunzar Mantle	0	IT63	0	10
5252	3251	Jarsath Scale Helm	7	IT63	0	10
5250	3252	Jarsath Scale Chestplate	7	IT63	0	10
5254	3253	Jarsath Scale Vambraces	7	IT63	0	10
5255	3254	Jarsath Scale Wrist Guards	7	IT63	0	10
5251	3255	Jarsath Scale Gauntlets	7	IT63	0	10
5253	3256	Jarsath Scale Leggings	7	IT63	0	10
5249	3257	Jarsath Scale Boots	7	IT63	0	10
6602	3258	Obulus Mantle	0	IT63	0	10
6092	3259	Mask of Wurms	0	IT63	0	10
3957	3260	Goblin Forged Chain Coif	2	IT63	0	10
3968	3261	Goblin Forged Iron Mask	0	IT63	0	10
3963	3262	Goblin Forged Chainmail Neckguard	0	IT63	0	10
3960	3263	Goblin Forged Chainmail Coat	2	IT63	0	10
3962	3264	Goblin Forged Chainmail Mantle	0	IT63	0	10
3959	3265	Goblin Forged Chainmail Cape	0	IT63	0	10
3964	3266	Goblin Forged Chainmail Skirt	0	IT63	0	10
3965	3267	Goblin Forged Iron Armplates	2	IT63	0	10
3958	3268	Goblin Forged Chainmail Bracelet	2	IT63	0	10
3961	3269	Goblin Forged Chainmail Gloves	2	IT63	0	10
3967	3270	Goblin Forged Iron Legplates	2	IT63	0	10
3966	3271	Goblin Forged Iron Boots	2	IT63	0	10
2835	3272	Elven Chain Coif	2	IT63	9232890	10
2836	3273	Elven Chain Veil	0	IT63	0	10
2843	3274	Elven Chainmail Neckguard	0	IT63	4278190080	10
2846	3275	Elven Chainmail Tunic	2	IT63	9232890	10
2842	3276	Elven Chainmail Mantle	0	IT63	0	10
2839	3277	Elven Chainmail Cape	0	IT63	0	10
2844	3278	Elven Chainmail Skirt	0	IT63	4278190080	10
2845	3279	Elven Chainmail Sleeves	2	IT63	9232890	10
2838	3280	Elven Chainmail Bracelet	2	IT63	9232890	10
2840	3281	Elven Chainmail Gloves	2	IT63	9232890	10
2841	3282	Elven Chainmail Leggings	2	IT63	9232890	10
9718	3283	Teir`Dal Chain Coif	1	IT63	3276850	10
9720	3284	Teir`Dal Chain Veil	0	IT63	4278190080	10
9719	3285	Teir`Dal Chain Neckguard	0	IT63	0	10
9729	3286	Teir`Dal Chainmail Tunic	2	IT63	3276850	10
9726	3287	Teir`Dal Chainmail Mantle	0	IT63	4278190080	10
9723	3288	Teir`Dal Chainmail Cape	0	IT63	0	10
9727	3289	Teir`Dal Chainmail Skirt	0	IT63	0	10
9728	3290	Teir`Dal Chainmail Sleeves	2	IT63	3932170	10
9722	3291	Teir`Dal Chainmail Bracelet	2	IT63	3276850	10
9724	3292	Teir`Dal Chainmail Gloves	2	IT63	3276850	10
9725	3293	Teir`Dal Chainmail Leggings	2	IT63	3932170	10
2691	3301	Dwarven Ringmail Tunic	2	IT63	0	10
562	3302	Barbed Armplates	2	IT63	0	10
567	3303	Barbed Legplates	2	IT63	0	10
744	3304	Black Iron Girdle	0	IT63	0	10
1652	3305	Chitin Shell Armor	2	IT63	0	10
5179	3306	Iron Shackles	2	IT63	0	10
1256	3307	Brigandine Tunic	2	IT63	0	10
1005	3308	Bloodstained Tunic	2	IT63	13719372	10
1004	3309	Bloodstained Mantle	0	IT63	0	10
2290	3310	Dark Mail Gauntlets	2	IT63	3947595	10
8560	3311	Silver-Plated Leggings	3	IT63	0	10
2699	3312	Dwarven Work Boots	2	IT63	0	10
5171	3313	Iron Leash Collar	0	IT63	3289650	10
2422	3314	Dented Brass Mask	0	IT63	10161935	10
8661	3315	Silvermesh Leggings	2	IT63	0	10
4415	3316	Helm of Hukulk	2	IT63	0	10
8294	3317	ShadowBound Boots	2	IT63	65793	10
8295	3318	ShadowBound Gloves	2	IT63	65793	10
8479	3366	Shiny Ore Machete	0	IT131	0	0
7846	3400	Runed Circlet	2	IT63	0	10
584	3401	Barnacle-covered Pauldron	0	IT63	0	10
6241	3402	Minotaur Ribcage	2	IT63	0	10
8176	3403	Seahorse Scale Cloak	0	IT63	0	10
9148	3543	Soul Shepherd	0	IT126	0	4
4109	3544	Gown of Wavering Minds	10	IT63	0	10
6898	3545	Pendant of the Warlord	0	IT63	0	10
8624	3547	Silver Runed Jade Earring	0	IT63	0	10
1059	3550	Bolster Belt of the Gracious	0	IT63	0	10
7836	3554	Runebladed Sword of Night	0	IT1	0	0
8561	3556	Silver-Plated Shark Scale Cap	1	IT63	0	10
6095	3559	Mask of the Mentor	0	IT63	0	10
8271	3561	Sewn Hide Shawl	0	IT63	0	255
7523	3563	Ring of the Warlord	0	IT63	0	10
8756	3564	Slippers of the Silent Stalker	0	IT63	0	10
8051	3565	Sash of Woven Vine	0	IT63	0	10
4021	3568	Gold Threaded Tunic	4	IT63	0	10
6897	3571	Pendant of the Pressing Mind	0	IT63	0	10
1866	3572	Collar of Might	0	IT63	0	10
7521	3573	Ring of the Stalker	0	IT63	0	10
10285	3574	Veil of the Watcher	0	IT63	0	10
4309	3575	Hands of Marr	3	IT63	0	10
8111	3579	Sceptre of Ancient Knowledge	0	IT51	0	255
862	3583	Blade of Shadowed Flame	0	IT1	0	0
3442	3588	Fleshbound Tome	0	IT27	0	255
815	3600	Blackened Alloy Coif	2	IT63	3289650	10
816	3601	Blackened Alloy Collar	0	IT63	3289650	10
820	3602	Blackened Alloy Mail	2	IT63	3289650	10
821	3603	Blackened Alloy Spaulder	0	IT63	3289650	10
9531	3604	Supple Black Cloak	0	IT63	3289650	10
822	3605	Blackened Alloy Waistband	0	IT63	3289650	10
811	3606	Blackened Alloy Armplates	2	IT63	3289650	10
814	3607	Blackened Alloy Bracers	2	IT63	3289650	10
817	3608	Blackened Alloy Gloves	2	IT63	3289650	10
818	3609	Blackened Alloy Legplates	2	IT63	3289650	10
813	3610	Blackened Alloy Boots	2	IT63	3289650	10
720	3611	Black Alloy Girdle	0	IT63	0	10
721	3615	Black Alloy Medallion	0	IT63	0	10
812	3616	Blackened Alloy Bastard Sword	0	IT58	0	1
819	3617	Blackened Alloy Longsword	0	IT1	0	0
4227	3618	Grotesque Alloy Mask	0	IT63	3289650	10
2293	3620	Dark Muslin Cap	1	IT63	0	10
2300	3621	Dark Muslin Veil	0	IT63	0	10
2294	3622	Dark Muslin Collar	0	IT63	0	10
2299	3623	Dark Muslin Tunic	1	IT63	0	10
2292	3624	Dark Muslin Amice	0	IT63	0	10
2297	3626	Dark Muslin Sash	0	IT63	0	10
2298	3627	Dark Muslin Sleeves	1	IT63	0	10
2301	3628	Dark Muslin Wristbands	1	IT63	0	10
2295	3629	Dark Muslin Gloves	1	IT63	0	10
2296	3630	Dark Muslin Leggings	1	IT63	0	10
5763	3656	Leather Cord	0	IT63	0	255
2241	3679	Dabner's Staff of Recall	0	IT126	0	3
10403	3801	Vermiculated Crown	2	IT63	6590800	10
10406	3802	Vermiculated Tunic	2	IT63	6590800	10
10400	3803	Vermiculated Armplates	2	IT63	6590800	10
10402	3804	Vermiculated Bracelet	2	IT63	6590800	10
10404	3805	Vermiculated Gloves	2	IT63	6590800	10
10405	3806	Vermiculated Leggings	2	IT63	6590800	10
10401	3807	Vermiculated Boots	2	IT63	6590800	10
5315	3808	Kedgemail Gauntlets	2	IT63	0	10
1676	3886	Chunk of Tynnonium	0	IT63	0	255
9779	3887	The History of the Greenmist	0	IT63	0	255
7493	3888	Rile's Shattered Blade	0	IT44	0	255
6245	3889	Mirror of Self-loathing	0	IT63	0	255
4186	3890	Greenmist Design Pattern	0	IT63	0	255
4288	3891	Hammer of 1406	0	IT63	0	255
1137	3892	Bottle of Liquid Deklium	0	IT63	0	255
6565	3893	Note to Librarian Zimor	0	IT63	0	255
4190	3894	Greenmist Khukri Blade	0	IT63	0	255
6570	3895	A Note to Oxyn	0	IT63	0	255
1960	3896	Cracked Mirror of Self-Loathing	0	IT63	0	255
6988	4001	Platemail Helm	3	IT63	0	10
9381	4002	Steel Mask	0	IT63	0	10
9376	4003	Steel Collar	0	IT63	0	10
9375	4004	Steel Breastplate	3	IT63	0	10
9382	4005	Steel Pauldron	0	IT63	0	10
9287	4006	Splinted Cloak	0	IT63	0	10
6981	4007	Plate Girdle	0	IT63	0	10
9386	4008	Steel Vambraces	3	IT63	0	10
9374	4009	Steel Bracers	3	IT63	0	10
6980	4010	Plate Gauntlets	3	IT63	0	10
9377	4011	Steel Greaves	3	IT63	0	10
9383	4012	Steel Plate Boots	3	IT63	0	10
8941	4013	Small Platemail Helm	3	IT63	0	10
9001	4014	Small Steel Mask	0	IT63	0	10
8999	4015	Small Steel Collar	0	IT63	0	10
8998	4016	Small Steel Breastplate	3	IT63	0	10
9002	4017	Small Steel Pauldron	0	IT63	0	10
8996	4018	Small Splinted Cloak	0	IT63	0	10
8934	4019	Small Plate Girdle	0	IT63	0	10
9005	4020	Small Steel Vambraces	3	IT63	0	10
8997	4021	Small Steel Bracers	3	IT63	0	10
8933	4022	Small Plate Gauntlets	3	IT63	0	10
9000	4023	Small Steel Greaves	3	IT63	0	10
9003	4024	Small Steel Plate Boots	3	IT63	0	10
5651	4025	Large Platemail Helm	3	IT63	0	10
5713	4026	Large Steel Mask	0	IT63	0	10
5710	4027	Large Steel Collar	0	IT63	0	10
5709	4028	Large Steel Breastplate	3	IT63	0	10
5714	4029	Large Steel Pauldron	0	IT63	0	10
5707	4030	Large Splinted Cloak	0	IT63	0	10
5644	4031	Large Plate Girdle	0	IT63	0	10
5717	4032	Large Steel Vambraces	3	IT63	0	10
5708	4033	Large Steel Bracers	3	IT63	0	10
5643	4034	Large Plate Gauntlets	3	IT63	0	10
5711	4035	Large Steel Greaves	3	IT63	0	10
5715	4036	Large Steel Plate Boots	3	IT63	0	10
6704	4099	Opoline Helm	3	IT63	3289650	10
591	4100	Basalt Carapace	3	IT63	3289650	10
3273	4113	Fiery Vambraces	3	IT63	0	10
8456	4114	Shin Gauntlets	3	IT63	0	10
4612	4115	Icy Greaves	3	IT63	658070	10
8457	4116	Shin Greaves	3	IT63	0	10
5092	4132	Incarnadine Helm	3	IT63	7210245	10
5089	4133	Incarnadine Breastplate	3	IT63	7210245	10
5094	4134	Incarnadine Vambraces	3	IT63	7210245	10
5088	4135	Incarnadine Bracers	3	IT63	7210245	10
5090	4136	Incarnadine Gauntlets	3	IT63	7210245	10
