category	class_name	quest_name	reward_name	reward_icon_id	component_name	component_icon_id	quantity	slot	faction	note	source_url
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	Gleaming Crested Sword	577	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	Mark of Atonement	645	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	Pure Crystal	507	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	SoulFire	519	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	Tainted Darksteel Breastplate	624	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	Tainted Darksteel Shield	758	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Paladin	Paladin Epic Quest	Fiery Defender	2864	Tainted Darksteel Sword	577	1				https://wiki.project1999.com/Paladin_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Ancient Longsword	590	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Ancient Pattern	504	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Bag of Provisions	557	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Braided Grass Amulet	1053	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Chilled Tundra Root	583	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Crushed Pot	1031	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Dark Metal Coin	647	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Dwarven Smiths Hammer	567	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Earth Stained Note	504	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Earthcaller	2875	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Enchanted Clay	1135	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Faelin's Ring	1060	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Fleshbound Tome	865	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Grocery List	504	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Hammer of the Ancients	567	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Hardened Mixture	949	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Jade Reaver	1164	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Platinum Speckled Powder	739	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Pulsing Green Stone	957	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Receipt	867	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Refined Ancient Sword	590	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Refined Mithril Blade	590	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Ripened Heartfruit	1037	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Rose of Firiona	721	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Runecrested Bowl	858	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Shattered Emerald of Corruption	958	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Shiny Tin Bowl	858	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Silver Chained Locket	1147	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Small bit of Mithril Ore	1092	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Softly Glowing Stone	960	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Soulbound Hammer	567	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Speckled Molded Mushroom	1206	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Summoned: Firefly Globe	507	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Sweetened Mudroot	583	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Swiftwind	2875	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Swirling Sphere of Color	507	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Warmly Glowing Stone	960	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Wood Painting	652	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Worn Dark Metal Coin	647	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Ranger	Ranger Epic Quest	Swiftwind + Earthcaller	2875	Worn Note	864	1				https://wiki.project1999.com/Ranger_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Book of Souls	789	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Bottle of Milk	856	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Burning Rapier	762	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Cazic Quill	574	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Combined Parchment	868	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Eyerazzia	762	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Fleshripper	568	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	General's Pouch	722	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Gigantic Zweihander	519	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Jagged Diamond Dagger	574	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Martune Rapier	762	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Painbringer	1165	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Ravenscale Mask	528	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Ravenscale Shoulderpads	798	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Robe of the Ishva	940	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Robe of the Kedge	940	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Robe of the Oracle	838	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Scribbled Parchment	864	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Sealed Box	836	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Shining Metallic Robes	929	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Stained Parchment Bottom	864	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Stained Parchment Top	864	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Stanos' Pouch	722	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Tattered Parchment	868	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Translated Parchment	682	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Rogue	Rogue Epic Quest	Ragebringer	1183	Trochilic's Skean	2456	1				https://wiki.project1999.com/Rogue_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Blade of Abrogation	603	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Blood of Kyrenna	1157	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Cell Key	1081	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Corrupted Ghoulbane	519	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Cough Elixir	584	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Dark Shroud	656	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Darkforge Breastplate	538	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Darkforge Greaves	845	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Darkforge Helm	523	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Decrepit Hide	555	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Decrepit Sheath	726	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Drake Spine	804	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Dusty Tome	778	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Enchanted Platinum Bar	1092	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Ghoulbane	519	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Glohnor wrappings	812	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Head of Glohnor	982	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Head of the Valiant	1042	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Heart of Kyrenna	1003	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Heart of the Innocent	958	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Letter to Duriek	504	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Note to Marl	866	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Platinum Bar	1092	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Seal of Kastane	1002	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Soul Leech, Dark Sword of Blood	519	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Soulcase	958	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shadow Knight	Shadow Knight Epic Quest	Innoruuk's Curse	2873	Will of Innoruuk	621	1				https://wiki.project1999.com/Shadow_Knight_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Black Dire Pelt	556	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Black Fur Boots	525	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Child's Tear	1160	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Envy	1183	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Icon of the High Scale	895	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Iksar Scale	1234	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Marr's Promise	805	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Opaque Gem	959	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Shield of Falsehood	676	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Tiny Gem	961	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Shaman	Shaman Epic Quest	Spear of Fate	1187	Woe	580	1				https://wiki.project1999.com/Shaman_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Ancient Sword Blade	890	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Ball of Everliving Golem	971	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Black Sapphire	965	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Blade of Strategy	590	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Blade of Tactics	590	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Block of Permafrost	1138	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Diamond	966	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Finely Crafted Dragon Head Hilt	1231	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Giant Sized Monocle	507	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Green Dragon Scales	1233	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Hand of the Maestro	918	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Heart of Frost	1003	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Jacinth	767	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Jagged Blade of War	1191	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Jeweled Dragon Head Hilt	1231	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Keg of Vox Tail Ale	979	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Mark of the Sword	1007	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Rebreather	1023	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Red Dragon Scales	1232	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Red Scabbard	726	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Redblade's Legacy	778	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Rejesiam Ore	1138	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Severely Damaged Dragon Head Hilt	1231	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Spiroc Wingblade	588	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Summoned: Sword of Runes	590	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Tenal's note to Kargek	861	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Tiny Lute	551	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Totem of Fiery War	894	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Totem of the Freezing War	895	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Unjeweled Dragon Head Hilt	1231	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Warrior	Warrior Epic Quest	Jagged Blade of War + Blade of Strategy + Blade of Tactics	1191	Wax Sealed Note	866	1				https://wiki.project1999.com/Warrior_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Arantir's Ring	1064	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Blue Crystal Staff	602	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Cazic's Skin	555	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Gnarled Staff	811	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Golem Sprocket	731	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Green Oil	697	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Mistletoe Powder	1075	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Note from Arantir	504	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Note to Arantir	504	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Ornate Velium Pendant	1043	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Ro's Breath	701	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Staff of Gabstik	887	1				https://wiki.project1999.com/Wizard_Epic_Quest
epic	Wizard	Wizard Epic Quest	Staff of the Four	2870	Tiny Gem	961	1				https://wiki.project1999.com/Wizard_Epic_Quest
plane_of_sky	Bard	Bard Test of Brass	Denon's Horn of Disaster	594	Adamantium Bands	873	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Brass	Denon's Horn of Disaster	594	Efreeti War Horn	594	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Brass	Denon's Horn of Disaster	594	Glowing Diamond	966	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Brass	Denon's Horn of Disaster	594	Saffron Spiroc Feather	1146	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Harmony	Harmonic Spear	776	Efreeti War Spear	740	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Harmony	Harmonic Spear	776	Manna Nectar	1006	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Harmony	Harmonic Spear	776	Nebulous Diamond	966	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Harmony	Harmonic Spear	776	Nebulous Emerald	958	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Pitch	Ervaj's Flute of Flight	751	Crude Wooden Flute	751	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Pitch	Ervaj's Flute of Flight	751	Phosphoric Globe	947	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Pitch	Ervaj's Flute of Flight	751	Shimmering Diamond	966	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Tone	Mask of Song	771	Light Woolen Mask	677	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Tone	Mask of Song	771	Ochre Tessera	734	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Tone	Mask of Song	771	Songbird Statuette	895	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Voice	Mantle of the Songweaver	668	Light Woolen Mantle	665	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Voice	Mantle of the Songweaver	668	Music Box	836	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Voice	Mantle of the Songweaver	668	Platinum Disc	644	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Wind	Amulet of the Fae	1043	Amulet of Woven Hair	754	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Wind	Amulet of the Fae	1043	Dull Stone	1095	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Bard	Bard Test of Wind	Amulet of the Fae	1043	Imp Statuette	894	1				https://wiki.project1999.com/Bard_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Courage	Truewind Earring	1042	Ochre Tessera	734	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Courage	Truewind Earring	1042	Silver Hoop	544	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Courage	Truewind Earring	1042	Sky Emerald	958	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Protection	Pauldrons of Piety	798	Adumbrate Globe	947	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Protection	Pauldrons of Piety	798	Faintly Glowing Diamond	966	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
plane_of_sky	Cleric	Cleric Test of Protection	Pauldrons of Piety	798	Shiny Pauldrons	798	1				https://wiki.project1999.com/Cleric_Plane_of_Sky_Tests
